user_id,user_name,chat_lv,date,time,chat_txt,informs
1768645492,1768645492,unk,2022-03-01,10:26:47,啊,
3279601673,3279601673,unk,2022-03-01,10:26:50,双击查看原图我都不晓得怎么做的,
1768645492,1768645492,unk,2022-03-01,10:26:51,那你去买一个了吧,
1768645492,1768645492,unk,2022-03-01,10:26:52,哈哈,
1768645492,1768645492,unk,2022-03-01,10:27:02,艾蕾教堂,
1277384964,1277384964,unk,2022-03-01,10:27:03,怎么设置密码？,
1768645492,1768645492,unk,2022-03-01,10:27:04,有卖的,
1768645492,1768645492,unk,2022-03-01,10:27:11,你点一下,
1768645492,1768645492,unk,2022-03-01,10:27:16,唤钩指,
1768645492,1768645492,unk,2022-03-01,10:27:23,右面有个框,
1768645492,1768645492,unk,2022-03-01,10:27:31,F配置,
2577515592,Nirvana,落命,2022-03-01,10:27:31,话说我在魔法学院那里记得接一个帮拿项链的任务,
2577515592,Nirvana,落命,2022-03-01,10:27:36,结果她人找不到了,
3279601673,3279601673,unk,2022-03-01,10:27:36,等一下,
1768645492,1768645492,unk,2022-03-01,10:27:56,,
1277384964,1277384964,unk,2022-03-01,10:28:17,嗯？我是手柄,
1277384964,1277384964,unk,2022-03-01,10:28:49,找不到啊,
1768645492,1768645492,unk,2022-03-01,10:28:50,啊,
1768645492,1768645492,unk,2022-03-01,10:28:52,我不会了,
1768645492,1768645492,unk,2022-03-01,10:28:59,@猥琐100级开图:目前20级,
1768645492,1768645492,unk,2022-03-01,10:29:03,你是pc么,
1277384964,1277384964,unk,2022-03-01,10:29:09,噢噢噢我找到了,
1277384964,1277384964,unk,2022-03-01,10:29:11,嗯啊,
1723663721,panda,落命,2022-03-01,10:29:16,手柄咋切换双持啊,
3279601673,3279601673,unk,2022-03-01,10:30:18,@张旭 对,
3279601673,3279601673,unk,2022-03-01,10:30:18,,
979399048,灵幻 ID：hdiuas,武人,2022-03-01,10:30:20,箭头起始位置是NPC，箭头方向大概是废弃木屋的方向,
3279601673,3279601673,unk,2022-03-01,10:30:21,直接用药吗,
1768645492,1768645492,unk,2022-03-01,10:30:28,设置密码,
1768645492,1768645492,unk,2022-03-01,10:30:29,1998,
1768645492,1768645492,unk,2022-03-01,10:30:33,然后用,
3279601673,3279601673,unk,2022-03-01,10:30:39,怎么设置密码,
1768645492,1768645492,unk,2022-03-01,10:30:52,,
1768645492,1768645492,unk,2022-03-01,10:30:57,F,
979399048,灵幻 ID：hdiuas,武人,2022-03-01,10:31:00,,
3279601673,3279601673,unk,2022-03-01,10:34:45,@张旭 好了然后呢,
3279601673,3279601673,unk,2022-03-01,10:34:47,双击查看原图,
1768645492,1768645492,unk,2022-03-01,10:35:06,你用药了么,
1768645492,1768645492,unk,2022-03-01,10:35:08,走走,
1768645492,1768645492,unk,2022-03-01,10:35:12,然后看看底下,
3279601673,3279601673,unk,2022-03-01,10:35:16,用药了,
1768645492,1768645492,unk,2022-03-01,10:35:17,有没有金色召唤,
1768645492,1768645492,unk,2022-03-01,10:35:22,你看看你联机,
1768645492,1768645492,unk,2022-03-01,10:35:39,设置里面,
1768645492,1768645492,unk,2022-03-01,10:35:44,跨区域开没开,
1768645492,1768645492,unk,2022-03-01,10:36:13,,
1768645492,1768645492,unk,2022-03-01,10:36:14,我在这呢,
3279601673,3279601673,unk,2022-03-01,10:38:05,刚刚开了,
1768645492,1768645492,unk,2022-03-01,10:38:29,来赐福点,
1768645492,1768645492,unk,2022-03-01,10:38:38,在用药,
1768645492,1768645492,unk,2022-03-01,10:39:15,然后看地上,
3279601673,3279601673,unk,2022-03-01,10:39:18,用了,
1768645492,1768645492,unk,2022-03-01,10:39:19,有金色标志,
1768645492,1768645492,unk,2022-03-01,10:39:27,召唤我,
1768645492,1768645492,unk,2022-03-01,10:40:12,……,
1768645492,1768645492,unk,2022-03-01,10:40:18,没问题啊,
1768645492,1768645492,unk,2022-03-01,10:40:20,啥情况,
3279601673,3279601673,unk,2022-03-01,10:41:27,到赐福点,
3279601673,3279601673,unk,2022-03-01,10:41:30,用药对不,
1768645492,1768645492,unk,2022-03-01,10:41:51,密码,
1768645492,1768645492,unk,2022-03-01,10:41:52,设置了么,
3279601673,3279601673,unk,2022-03-01,10:42:49,召唤了,
1768645492,1768645492,unk,2022-03-01,10:42:51,你带我去吧,
1768645492,1768645492,unk,2022-03-01,10:42:53,我忘记位置了,
3279601673,3279601673,unk,2022-03-01,10:42:55,一千块钱一次,
3279601673,3279601673,unk,2022-03-01,10:42:59,抢劫呢,
1078130254,Armee,落命,2022-03-01,10:43:10,,
1768645492,1768645492,unk,2022-03-01,10:43:15,这还多,
1768645492,1768645492,unk,2022-03-01,10:43:31,发生联机问题,
1768645492,1768645492,unk,2022-03-01,10:43:32,……,
1768645492,1768645492,unk,2022-03-01,10:43:34,我回来了,
931476802,931476802,unk,2022-03-01,10:49:24,大佬们,
931476802,931476802,unk,2022-03-01,10:49:37,哪有好盔甲,
277046308,招财进宝,落命,2022-03-01,10:50:00,三角裤盔甲,
277046308,招财进宝,落命,2022-03-01,10:50:02,最猛,
931476802,931476802,unk,2022-03-01,10:50:15,太好了,
931476802,931476802,unk,2022-03-01,10:50:29,双击查看原图,
2339619015,ml,落命,2022-03-01,10:50:54,,
2339619015,ml,落命,2022-03-01,10:50:56,我这个,
1277384964,1277384964,unk,2022-03-01,10:51:02,,
1277384964,1277384964,unk,2022-03-01,10:51:04,沉眠龙辉,
1277384964,1277384964,unk,2022-03-01,10:51:07,哦豁,
2339619015,ml,落命,2022-03-01,10:51:16,各方面属性都强,
931476802,931476802,unk,2022-03-01,10:51:30,太狠了,
931476802,931476802,unk,2022-03-01,10:51:58,肚子太大了,
931476802,931476802,unk,2022-03-01,10:52:10,一体双魂是吧,
931476802,931476802,unk,2022-03-01,10:52:10,,
2339619015,ml,落命,2022-03-01,10:52:11,王城底城教堂可以捡,
2339619015,ml,落命,2022-03-01,10:52:27,缺点太重，改轻甲还20,
2339619015,ml,落命,2022-03-01,10:52:53,但是属性无敌，,
931476802,931476802,unk,2022-03-01,10:56:06,我已经,
931476802,931476802,unk,2022-03-01,10:56:13,全速前进了,
3167844155,Eirdvra,落命,2022-03-01,10:57:08,笑死,1078130254
3167844155,Eirdvra,落命,2022-03-01,10:57:44,双击查看原图凑个双刀,
3279601673,3279601673,unk,2022-03-01,10:58:44,来个人帮忙打一下,
3279601673,3279601673,unk,2022-03-01,10:58:47,双击查看原图,
931476802,931476802,unk,2022-03-01,10:59:41,打啥,
931476802,931476802,unk,2022-03-01,10:59:52,,
1224905523,1224905523,unk,2022-03-01,11:00:00,打啥,
1224905523,1224905523,unk,2022-03-01,11:00:01,,
1224905523,1224905523,unk,2022-03-01,11:00:41,@猥琐100级开图:目前20级,
3279601673,3279601673,unk,2022-03-01,11:00:49,那个猫,
489651768,J,落命,2022-03-01,11:00:52,刚打完接肢者,
3279601673,3279601673,unk,2022-03-01,11:00:55,拿刀是毛,
492830912,不妄,落命,2022-03-01,11:01:01,这个屌游戏后面全是熔炉骑士,
931476802,931476802,unk,2022-03-01,11:01:02,猫猫是啥,
492830912,不妄,落命,2022-03-01,11:01:03,我日,
3279601673,3279601673,unk,2022-03-01,11:01:04,拿一个剑的猫,
1224905523,1224905523,unk,2022-03-01,11:01:08,给个地方,
3279601673,3279601673,unk,2022-03-01,11:01:15,@物质 风暴之下的墓地,
3279601673,3279601673,unk,2022-03-01,11:01:16,双击查看原图,
931476802,931476802,unk,2022-03-01,11:01:16,给个地方,
492830912,不妄,落命,2022-03-01,11:01:19,@猥琐100级开图:目前20级 人像是吧,
492830912,不妄,落命,2022-03-01,11:01:24,机器猫,
489651768,J,落命,2022-03-01,11:01:26,那个学院的钥匙在哪获得啊,
489651768,J,落命,2022-03-01,11:01:33,有大佬知道吗,
492830912,不妄,落命,2022-03-01,11:01:38,湖里有条龙,489651768
492830912,不妄,落命,2022-03-01,11:01:42,打了就有了,
931476802,931476802,unk,2022-03-01,11:01:55,近邻洞窟？,
931476802,931476802,unk,2022-03-01,11:01:59,林,
492830912,不妄,落命,2022-03-01,11:02:04,不是,
489651768,J,落命,2022-03-01,11:02:04,哦哦，好的，那个湖太大了，转了一圈我没看见龙双击查看原图,
1151106886,无,落命,2022-03-01,11:02:13,下面有湖,489651768
1224905523,1224905523,unk,2022-03-01,11:02:17,等我跑到，那地方我没开,
492830912,不妄,落命,2022-03-01,11:02:17,辉石龙,
1151106886,无,落命,2022-03-01,11:02:25,那个钥匙就在它屁股后面,
1151106886,无,落命,2022-03-01,11:02:31,打不过可以不用打,
931476802,931476802,unk,2022-03-01,11:02:37,俺也一样,
1151106886,无,落命,2022-03-01,11:02:40,直接骑马过去拿也行,
489651768,J,落命,2022-03-01,11:02:40,骑马见了就跑,
3279601673,3279601673,unk,2022-03-01,11:02:44,那个地方,
1224905523,1224905523,unk,2022-03-01,11:03:42,我到了,
931476802,931476802,unk,2022-03-01,11:03:46,那个地方,
2577515592,Nirvana,落命,2022-03-01,11:03:52,我感觉这游戏还是不要打太快一直打boss打boss感觉就是在玩线行游戏里,
931476802,931476802,unk,2022-03-01,11:03:53,给我拍个照,
1224905523,1224905523,unk,2022-03-01,11:03:54,7788,
931476802,931476802,unk,2022-03-01,11:03:57,555,
931476802,931476802,unk,2022-03-01,11:04:02,地图,
2577515592,Nirvana,落命,2022-03-01,11:04:03,还是得多多探索,
1151106886,无,落命,2022-03-01,11:04:05,慢慢来,
1987921431,(◦˙▽˙◦),落命,2022-03-01,11:04:07,打boss不存在的,
931476802,931476802,unk,2022-03-01,11:04:08,,
1151106886,无,落命,2022-03-01,11:04:08,跑图玩,
1151106886,无,落命,2022-03-01,11:04:11,,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:04:14,求问一下，骨灰用哪个厉害？,
1987921431,(◦˙▽˙◦),落命,2022-03-01,11:04:17,我连大一点的都打不过,
2577515592,Nirvana,落命,2022-03-01,11:04:19,我现在才发现有很多密道,
2577515592,Nirvana,落命,2022-03-01,11:04:19,,
1151106886,无,落命,2022-03-01,11:04:26,@文君司马前期,
1151106886,无,落命,2022-03-01,11:04:33,三狼,
489651768,J,落命,2022-03-01,11:04:34,最厉害的骨灰是自己,xianyadanlele@163.com
1151106886,无,落命,2022-03-01,11:04:39,,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:04:42,啥意思？,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:04:49,还有自己的骨灰？,
3279601673,3279601673,unk,2022-03-01,11:04:50,,
3279601673,3279601673,unk,2022-03-01,11:04:53,风暴之地的墓地,
1151106886,无,落命,2022-03-01,11:04:55,有一个骨灰可以复制自己,xianyadanlele@163.com
3279601673,3279601673,unk,2022-03-01,11:04:56,这个地方,
489651768,J,落命,2022-03-01,11:04:57,后期有个boss是影子,
489651768,J,落命,2022-03-01,11:05:05,打败他可以复制自己,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:05:15,哦哦哦,
1224905523,1224905523,unk,2022-03-01,11:05:20,,
489651768,J,落命,2022-03-01,11:05:21,啥都会，召唤他可以单撸boss,
1224905523,1224905523,unk,2022-03-01,11:05:23,信号标记,
1224905523,1224905523,unk,2022-03-01,11:05:30,@猥琐100级开图:目前20级,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:05:31,他们还有说那个腐败野狗骨灰的。那个好用吗,
3279601673,3279601673,unk,2022-03-01,11:05:40,用药吗,2571023693
3279601673,3279601673,unk,2022-03-01,11:05:43,直接召唤吗,
1151106886,无,落命,2022-03-01,11:05:52,@猥琐100级开图:目前20级 就是骨灰啊,
1224905523,1224905523,unk,2022-03-01,11:05:52,用药啊,
1224905523,1224905523,unk,2022-03-01,11:06:00,你不用看不到啊,
1151106886,无,落命,2022-03-01,11:06:09,好用 带毒,xianyadanlele@163.com
3279601673,3279601673,unk,2022-03-01,11:06:22,用了,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:06:26,前期腐败野狗，后期换复制自己那个呗,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:06:29,？,
1151106886,无,落命,2022-03-01,11:06:32,差不多,
1151106886,无,落命,2022-03-01,11:06:33,,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:06:40,我去搜一下复制自己在哪,
1151106886,无,落命,2022-03-01,11:06:43,你如果是玩法,
1151106886,无,落命,2022-03-01,11:06:53,我建议你去找个南瓜头,
1224905523,1224905523,unk,2022-03-01,11:06:54,密码你改了么@猥琐100级开图:目前20级,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:06:55,我是近战，流浪骑士,
2577515592,Nirvana,落命,2022-03-01,11:06:56,话说是不是打那些小兵就也有几率爆他们身上的装备,
1151106886,无,落命,2022-03-01,11:07:06,那就去拿自己,xianyadanlele@163.com
1151106886,无,落命,2022-03-01,11:07:11,战士很猛的,
3279601673,3279601673,unk,2022-03-01,11:07:17,没设置密码,2571023693
1224905523,1224905523,unk,2022-03-01,11:07:22,7788,
1224905523,1224905523,unk,2022-03-01,11:07:56,,
xianyadanlele@163.com,文君司马,落命,2022-03-01,11:08:06,近战有啥必须获取的衣服啥的吗,
1529497221,1529497221,unk,2022-03-01,11:08:27,驱动下到100%没反应了咋整,
2577515592,Nirvana,落命,2022-03-01,11:09:04,我想找个帅点的衣服,
2577515592,Nirvana,落命,2022-03-01,11:09:13,现在这身没那么好看感觉,
3279601673,3279601673,unk,2022-03-01,11:09:14,打完了,
3279601673,3279601673,unk,2022-03-01,11:09:15,哎,
1224905523,1224905523,unk,2022-03-01,11:09:25,,
931476802,931476802,unk,2022-03-01,11:10:08,,
489651768,J,落命,2022-03-01,11:11:29,话说史城那俩骑士咋打，在房顶，前一个拿矛，那个还好，后一个剑盾，还能喷火，咋搞,
489651768,J,落命,2022-03-01,11:11:48,一碰你就失衡，啥也不能干,
1106904891,混元霹雳手丶,落命,2022-03-01,11:12:46,,
1106904891,混元霹雳手丶,落命,2022-03-01,11:12:48,不容易啊,
1151106886,无,落命,2022-03-01,11:13:16,啥帅穿啥,xianyadanlele@163.com
1151106886,无,落命,2022-03-01,11:13:19,,
1106904891,混元霹雳手丶,落命,2022-03-01,11:13:44,,
1106904891,混元霹雳手丶,落命,2022-03-01,11:14:10,,
2421386035,2421386035,unk,2022-03-01,11:14:41,这个怎么获得,
2421386035,2421386035,unk,2022-03-01,11:14:48,好帅,
1106904891,混元霹雳手丶,落命,2022-03-01,11:14:50,我这个吗,
2421386035,2421386035,unk,2022-03-01,11:14:56,嗯,
2421386035,2421386035,unk,2022-03-01,11:14:56,,
1106904891,混元霹雳手丶,落命,2022-03-01,11:15:05,你上亚坛高原了吗,
2421386035,2421386035,unk,2022-03-01,11:15:19,没双击查看原图,
1106904891,混元霹雳手丶,落命,2022-03-01,11:15:29,在火山官邸里,
1106904891,混元霹雳手丶,落命,2022-03-01,11:15:37,做个支线很快的,
2421386035,2421386035,unk,2022-03-01,11:15:37,谢谢老哥,
1106904891,混元霹雳手丶,落命,2022-03-01,11:15:42,开个语音我教你吧,
2421386035,2421386035,unk,2022-03-01,11:15:50,我现在在上班,
2421386035,2421386035,unk,2022-03-01,11:16:16,回家才有时间玩,
1106904891,混元霹雳手丶,落命,2022-03-01,11:16:55,OK,
1106904891,混元霹雳手丶,落命,2022-03-01,11:16:59,到时候跟你讲,
2339619015,ml,落命,2022-03-01,11:24:22,,
2339619015,ml,落命,2022-03-01,11:24:33,这玩意自己就能打boss,
2577515592,Nirvana,落命,2022-03-01,11:24:43,我比较喜欢盾斧组合有没有好用的斧头推荐,
2339619015,ml,落命,2022-03-01,11:24:49,比我操作厉害多了,
2804462246,寒九秋,落命,2022-03-01,11:25:57,十倍血量,
2804462246,寒九秋,落命,2022-03-01,11:26:05,我血量1900 他岂不是,
2804462246,寒九秋,落命,2022-03-01,11:26:08,一万九,
2804462246,寒九秋,落命,2022-03-01,11:26:15,,
2339619015,ml,落命,2022-03-01,11:26:53,而且法师，他技能切换特别快,
2339619015,ml,落命,2022-03-01,11:27:01,感觉不废蓝,
2339619015,ml,落命,2022-03-01,11:27:19,再带个刀,
2339619015,ml,落命,2022-03-01,11:27:41,我切个大盾躲着就行,
2339619015,ml,落命,2022-03-01,11:27:55,这俩天没有白肝,
1592935373,果戈里.琳德,落命,2022-03-01,11:31:02,骨灰怎么强化呀,
1592935373,果戈里.琳德,落命,2022-03-01,11:31:11,这玩意还能强化呢双击查看原图,
3279601673,3279601673,unk,2022-03-01,11:33:25,这开图,
277046308,招财进宝,落命,2022-03-01,11:33:27,小红帽,
277046308,招财进宝,落命,2022-03-01,11:33:29,任务,
3279601673,3279601673,unk,2022-03-01,11:33:31,没什么提示吗？,
3279601673,3279601673,unk,2022-03-01,11:33:40,那个赐福那点点小,
277046308,招财进宝,落命,2022-03-01,11:33:43,支线,
3279601673,3279601673,unk,2022-03-01,11:33:50,有时候我都不仔细看，看不到,
1301550020,orse,落命,2022-03-01,11:34:10,@猥琐100级开图:目前20级 @猥琐100级开图:目前20级 赐福点有金色的流光啊,
1301550020,orse,落命,2022-03-01,11:34:17,稍微近点就能看见,
1151106886,无,落命,2022-03-01,11:34:20,你去风暴镇旁边,1592935373
3279601673,3279601673,unk,2022-03-01,11:34:23,有时候会跑过,
3279601673,3279601673,unk,2022-03-01,11:34:32,我现在跑到盖利德了,
3279601673,3279601673,unk,2022-03-01,11:34:34,双击查看原图,
1301550020,orse,落命,2022-03-01,11:34:42,害,
1151106886,无,落命,2022-03-01,11:34:50,不是有一个传送点 旁边有一个破烂小屋么 里面坐着一个小红帽,
1301550020,orse,落命,2022-03-01,11:34:51,漏点不是日常？,
3279601673,3279601673,unk,2022-03-01,11:34:57,哎,
3279601673,3279601673,unk,2022-03-01,11:35:08,原神开点多简单哎,
1151106886,无,落命,2022-03-01,11:35:08,你跟她多对几次话 会给你一个水母骨灰,
3279601673,3279601673,unk,2022-03-01,11:35:10,双击查看原图,
3279601673,3279601673,unk,2022-03-01,11:35:23,那个我知道,1151106886
1301550020,orse,落命,2022-03-01,11:35:24,所以原神拿不到奖,
3279601673,3279601673,unk,2022-03-01,11:35:25,双击查看原图,
1301550020,orse,落命,2022-03-01,11:35:31,,
1151106886,无,落命,2022-03-01,11:35:37,再后来 她就会在 园桌那边了,
1151106886,无,落命,2022-03-01,11:36:17,再跟她对话 她会告诉你 她在找事情做 然后你去找园桌旁边那个铁匠,
3028242541,3028242541,unk,2022-03-01,11:36:39,懂不懂年度tga最佳手游的含金量,1301550020
3028242541,3028242541,unk,2022-03-01,11:36:41,,
3028242541,3028242541,unk,2022-03-01,11:37:00,满月二阶段怎么打兄弟们,
1151106886,无,落命,2022-03-01,11:37:01,来回对话就行了 然后再传送回来 她就会在铁匠旁边 开了一个地摊 你就可以强化了,
1301550020,orse,落命,2022-03-01,11:37:04,,
1151106886,无,落命,2022-03-01,11:37:12,@阿茶 @阿茶 躲,
2670863481,松萝,落命,2022-03-01,11:37:14,很容易啊,
2670863481,松萝,落命,2022-03-01,11:37:25,你横向躲翻滚,
3028242541,3028242541,unk,2022-03-01,11:37:29,那b施法不要钱,
3028242541,3028242541,unk,2022-03-01,11:37:29,,
3028242541,3028242541,unk,2022-03-01,11:37:30,OK,
3028242541,3028242541,unk,2022-03-01,11:37:33,试一下,
2670863481,松萝,落命,2022-03-01,11:38:00,然后他出月亮你就往外面跑有多远离多远那个月亮伤害高但是有范围,
1151106886,无,落命,2022-03-01,11:38:45,@阿茶 左右跑,
2670863481,松萝,落命,2022-03-01,11:38:45,然后他召唤东西出来你不用打直接躲就行等他出激光那个召唤的东西会消失,
3028242541,3028242541,unk,2022-03-01,11:39:00,,
3028242541,3028242541,unk,2022-03-01,11:39:02,开冲,
1151106886,无,落命,2022-03-01,11:39:08,加油,
3028242541,3028242541,unk,2022-03-01,11:39:09,这女王还挺好看的,
1151106886,无,落命,2022-03-01,11:39:15,确实,
1151106886,无,落命,2022-03-01,11:39:18,,
1592935373,果戈里.琳德,落命,2022-03-01,11:40:02,嗯呢,1151106886
2020140761,2020140761,unk,2022-03-01,11:40:03,血妈烦boss战里有N个怪的双击查看原图双击查看原图,
2670863481,松萝,落命,2022-03-01,11:40:17,第一阶段就打三个小人发光的打完他掉下来就输出，打三个陨石然后往后躲第四下他会自爆,
1151106886,无,落命,2022-03-01,11:40:48,,
2670863481,松萝,落命,2022-03-01,11:40:54,满月我觉得还是很好打的,
1151106886,无,落命,2022-03-01,11:41:11,满月是最好打的一个,
2670863481,松萝,落命,2022-03-01,11:41:27,防御很低,
1151106886,无,落命,2022-03-01,11:41:36,因为你打她 会打断她,
1273253620,1273253620,unk,2022-03-01,11:42:00,拿了不死斩刷刷的过,
3279601673,3279601673,unk,2022-03-01,11:42:06,这鸟地方,
3279601673,3279601673,unk,2022-03-01,11:42:10,怪物长的这么恐怖,
1273253620,1273253620,unk,2022-03-01,11:42:13,一刀下去700,
3279601673,3279601673,unk,2022-03-01,11:42:23,一个虫子,
3279601673,3279601673,unk,2022-03-01,11:42:24,我擦,
2020140761,2020140761,unk,2022-03-01,11:42:39,灵魂激流真牛皮，我特么射爆,
2020140761,2020140761,unk,2022-03-01,11:43:20,今天让我康康女武神她得劲吗,
3279601673,3279601673,unk,2022-03-01,11:43:57,啥玩意,
3279601673,3279601673,unk,2022-03-01,11:44:13,这黄金树看着像祥瑞之物,
1987921431,(◦˙▽˙◦),落命,2022-03-01,11:44:17,战吼用学吗,
3279601673,3279601673,unk,2022-03-01,11:44:23,怎么下面的怪物一个比一个凶,
2020140761,2020140761,unk,2022-03-01,11:44:45,有人需要太阳吗，我好想射点什么双击查看原图双击查看原图,
1987921431,(◦˙▽˙◦),落命,2022-03-01,11:44:57,我用的骑士学战吼有用吗,
3279601673,3279601673,unk,2022-03-01,11:47:07,,
3279601673,3279601673,unk,2022-03-01,11:47:12,我还以为又什么福利,
3279601673,3279601673,unk,2022-03-01,11:47:16,结果就是抱一下,
1224905523,1224905523,unk,2022-03-01,11:48:37,还想睡一下是不,
2670863481,松萝,落命,2022-03-01,11:48:44,,
367050727,真红魔,落命,2022-03-01,11:50:00,新手问一下，这游戏感应值主要有什么用,
3279601673,3279601673,unk,2022-03-01,11:51:36,双击查看原图,2571023693
1106904891,混元霹雳手丶,落命,2022-03-01,11:51:46,大卢恩有什么用啊,
3279601673,3279601673,unk,2022-03-01,11:51:49,哎没意思，双击查看原图,
3279601673,3279601673,unk,2022-03-01,11:52:08,这个圆桌客厅,
3279601673,3279601673,unk,2022-03-01,11:52:11,有啥用,
3279601673,3279601673,unk,2022-03-01,11:52:13,双击查看原图,
1151106886,无,落命,2022-03-01,11:52:42,可以去激活,1106904891
1151106886,无,落命,2022-03-01,11:52:52,有一定的加成,
1106904891,混元霹雳手丶,落命,2022-03-01,11:52:55,去哪激活啊,
1151106886,无,落命,2022-03-01,11:53:09,你去b站搜,
1106904891,混元霹雳手丶,落命,2022-03-01,11:53:10,,
1106904891,混元霹雳手丶,落命,2022-03-01,11:53:13,电锯用不了,
1106904891,混元霹雳手丶,落命,2022-03-01,11:53:14,好烦,
1151106886,无,落命,2022-03-01,11:53:16,有攻略,
911284726,🌝　　　　　　　🌚,落命,2022-03-01,11:56:32,,
3279601673,3279601673,unk,2022-03-01,12:01:27,赐福旁边有一个怪,
3279601673,3279601673,unk,2022-03-01,12:01:29,我打不过,
3279601673,3279601673,unk,2022-03-01,12:01:37,那个点我都不干开,
3279601673,3279601673,unk,2022-03-01,12:01:42,我擦,
1301550020,orse,落命,2022-03-01,12:02:03,我咋从服务器断开掉线了啊,
1106904891,混元霹雳手丶,落命,2022-03-01,12:02:16,我也掉了,
1106904891,混元霹雳手丶,落命,2022-03-01,12:02:16,,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:02:38,不会盾反,
1301550020,orse,落命,2022-03-01,12:02:39,那就是全掉了,
3279601673,3279601673,unk,2022-03-01,12:02:44,我也是,
3279601673,3279601673,unk,2022-03-01,12:02:46,掉了,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:02:46,打不过熔炉骑士,
3279601673,3279601673,unk,2022-03-01,12:02:47,怎么回事,
1106904891,混元霹雳手丶,落命,2022-03-01,12:02:54,不知道,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:02:56,怎么去永恒之城,
1987921431,(◦˙▽˙◦),落命,2022-03-01,12:02:58,我没掉啊,
1713937301,水银弯刀,落命,2022-03-01,12:03:05,法环更新了,
1713937301,水银弯刀,落命,2022-03-01,12:03:10,我也掉了,
1301550020,orse,落命,2022-03-01,12:03:11,草,
1301550020,orse,落命,2022-03-01,12:03:13,没提示？,
1713937301,水银弯刀,落命,2022-03-01,12:03:15,怪耶,
1930878355,123,落命,2022-03-01,12:03:17,也,
3167844155,Eirdvra,落命,2022-03-01,12:03:24,打碎星@上杉绘梨衣i,
1987921431,(◦˙▽˙◦),落命,2022-03-01,12:03:25,我要去打黑暗骑士双击查看原图,
1713937301,水银弯刀,落命,2022-03-01,12:03:31,不知道更新了啥,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:03:33,不打能不能去,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:03:38,,
3167844155,Eirdvra,落命,2022-03-01,12:03:39,盖德利的半神,
3167844155,Eirdvra,落命,2022-03-01,12:03:47,不能,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:04:01,阿这,
3167844155,Eirdvra,落命,2022-03-01,12:04:03,就是地下城的城堡,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:04:09,不是可以传送过去么,
1713937301,水银弯刀,落命,2022-03-01,12:04:16,服务器正在维修,
1713937301,水银弯刀,落命,2022-03-01,12:04:17,离谱,
3167844155,Eirdvra,落命,2022-03-01,12:04:18,要砸个洞才能上去,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:04:18,过去就知道熔炉骑士,
3432369663,上杉绘梨衣i,落命,2022-03-01,12:04:20,打不过,
781914296,小冷,千讨,2022-03-01,12:05:34,这群好热闹,
781914296,小冷,千讨,2022-03-01,12:05:43,,
931476802,931476802,unk,2022-03-01,12:05:50,服务器维护了？,
931476802,931476802,unk,2022-03-01,12:05:57,,
2272882780,盛秦筹谋,落命,2022-03-01,12:06:26,开了联网少了好多刺激呀,
2272882780,盛秦筹谋,落命,2022-03-01,12:06:39,地面各种小提示,
1713937301,水银弯刀,落命,2022-03-01,12:06:44,啥啊,
1713937301,水银弯刀,落命,2022-03-01,12:06:48,更新完死一次,
1713937301,水银弯刀,落命,2022-03-01,12:06:51,直接死机了,
1713937301,水银弯刀,落命,2022-03-01,12:06:53,什么玩意,
1713937301,水银弯刀,落命,2022-03-01,12:06:59,3080的台式,
3167844155,Eirdvra,落命,2022-03-01,12:07:26,,
3167844155,Eirdvra,落命,2022-03-01,12:07:38,哪有这么快更新完,
3167844155,Eirdvra,落命,2022-03-01,12:07:53,好像2点才好,
3167844155,Eirdvra,落命,2022-03-01,12:08:06,直接玩单机,
3228732362,3228732362,unk,2022-03-01,12:08:52,女武神真的是,
3228732362,3228732362,unk,2022-03-01,12:09:01,吊吴了胃口,
3228732362,3228732362,unk,2022-03-01,12:09:15,到头来都用贝壳挡着呢,
1106904891,混元霹雳手丶,落命,2022-03-01,12:12:03,,
1987921431,(◦˙▽˙◦),落命,2022-03-01,12:12:06,这个黑骑士好难打啊,
1106904891,混元霹雳手丶,落命,2022-03-01,12:12:13,这脚旁边怎么没白色的东西,
1833133394,apocalypse,落命,2022-03-01,12:12:29,有无大佬帮忙打下满月,
1106904891,混元霹雳手丶,落命,2022-03-01,12:12:45,看下教程挺简单的啊,
3300805483,随便,落命,2022-03-01,12:13:35,你是法师吗,1833133394
1833133394,apocalypse,落命,2022-03-01,12:13:50,是,
1106904891,混元霹雳手丶,落命,2022-03-01,12:13:58,我是战士,
